2018-02-01,1162.609985,1174,1157.52002,1167.699951,2412100
2018-02-02,1122,1123.069946,1107.277954,1111.900024,4857900
2018-02-05,1090.599976,1110,1052.030029,1055.800049,3798300
2018-02-06,1027.180054,1081.709961,1023.137024,1080.599976,3448000
2018-02-07,1081.540039,1081.780029,1048.26001,1048.579956,2369200
2018-02-08,1055.410034,1058.619995,1000.659973,1001.52002,2859100
2018-02-09,1017.25,1043.969971,992.559998,1037.780029,3505900
2018-02-12,1048,1061.5,1040.927979,1051.939941,2057700
2018-02-13,1045,1058.369995,1044.087036,1052.099976,1265100
2018-02-14,1048.949951,1071.719971,1046.75,1069.699951,1555800
2018-02-15,1079.069946,1091.479004,1064.339966,1089.52002,1843400
2018-02-16,1088.410034,1104.670044,1088.312988,1094.800049,1681600
2018-02-20,1090.569946,1113.949951,1088.52002,1102.459961,1423100
2018-02-21,1106.469971,1133.969971,1106.329956,1111.339966,1512900
2018-02-22,1116.189941,1122.819946,1102.589966,1106.630005,1317200
2018-02-23,1112.640015,1127.280029,1104.713989,1126.790039,1261000
2018-02-26,1127.800049,1143.959961,1126.694946,1143.75,1559100
2018-02-27,1141.23999,1144.040039,1118,1118.290039,1774100
2018-02-28,1123.030029,1127.530029,1103.23999,1104.72998,1882600
2018-03-01,1107.869995,1110.119995,1067.000977,1069.52002,2515900
2018-03-02,1053.079956,1081.999023,1048.11499,1078.920044,2271600
2018-03-05,1075.140015,1097.099976,1069,1090.930054,1202200
2018-03-06,1099.219971,1101.849976,1089.775024,1095.060059,1532800
2018-03-07,1089.189941,1112.219971,1085.482056,1109.640015,1292500
2018-03-08,1115.319946,1127.599976,1112.800049,1126,1355100
2018-03-09,1136,1160.800049,1132.46106,1160.040039,2128000
2018-03-12,1163.849976,1177.050049,1157.420044,1164.5,2172300
2018-03-13,1170,1176.76001,1133.329956,1138.170044,1907200
2018-03-14,1145.209961,1158.589966,1141.439941,1149.48999,1291400
2018-03-15,1149.959961,1161.079956,1134.540039,1149.579956,1395400
2018-03-16,1154.140015,1155.880005,1131.959961,1135.72998,3092000
2018-03-19,1120.01001,1121.98999,1089.01001,1099.819946,2805900
2018-03-20,1099,1105.199951,1083.459961,1097.709961,1831900
2018-03-21,1092.73999,1106.300049,1085.150024,1090.880005,1878900
2018-03-22,1081.880005,1082.900024,1045.910034,1049.079956,2667000
2018-03-23,1047.030029,1063.359985,1021.219971,1021.570007,2156700
2018-03-26,1046,1055.630005,1008.400024,1053.209961,2665100
2018-03-27,1063,1064.838989,996.919983,1005.099976,3095300
2018-03-28,998,1024.22998,980.640015,1004.559998,3369300
2018-03-29,1011.630005,1043,1002.900024,1031.790039,2702200
